DCEanCode,Supplier Primary EAN,Supplier Despatch Point,Vendor Code,DocDate,DocumentType,SupplierDocumentNo,StoreCode,StoreName,StoreEanCode,DocumentAmountExcl,DocumentAmountIncl,DiscountAmountExcl,DiscountAmountIncl,VatAmountPayable,NetAmountIncl,PaymentNumber
6001008000034,6001299000010, ,001518,04/07/2016,INV,62361844,21922,FONTANA NEWTOWN SPAR,6001008410291,6613.70,7132.31,337.96,381.20,475.37,6751.11,294081
6001008000034,6001299000010, ,001518,01/07/2016,CR,62206476,21683,SAVEWAYS SUPERSPAR,6001008407895,-623.94,-686.15,-31.89,-36.10,-58.00,-650.05,294081
6001008000034,6001299000010, ,001518,08/07/2016,CR,62414490,21983,OUKLIP SPAR,6001008411175,-1674.81,-1898.68,-85.58,-97.46,-211.99,-1801.22,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62726894,10213,HILLBROW SPAR,6001008400179,-141.00,-141.00,-7.21,-8.02,0.81,-132.98,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,61225544,21637,BEL AIR SUPERSPAR,6001008407468,-226.40,-258.10,-11.57,-13.19,-30.08,-244.91,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62364153,21199,RYNFIELD SUPERSPAR,6001008402494,22695.93,24430.57,1159.76,1307.70,1586.70,23122.87,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62342199,21635,RIVIERA KWIKSPAR,6001008407697,3016.18,3330.73,154.13,174.64,294.04,3156.09,294081
6001008000034,6001299000010, ,001518,22/07/2016,CR,62687501,21424,SCHWEIZER SPAR (FS),6001008405631,-25.50,-25.50,-1.31,-1.46,0.15,-24.04,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62395257,25045,SYLVANIA SUPERSPAR (FS),6001008403033,3149.17,3590.05,160.93,183.46,418.35,3406.59,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62362848,21682,TASBET SUPERSPAR,6001008407888,6176.97,6671.48,315.64,356.13,454.02,6315.35,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62433781,21092,PRELLER PLEIN KWIKSPAR (FS),6001008401435,-163.28,-186.14,-8.35,-9.52,-21.69,-176.62,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62454262,25026,HEUWELSIG SPAR (FS),6001008402951,-265.45,-288.33,-13.56,-15.32,-21.12,-273.01,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62278798,21424,SCHWEIZER SPAR (FS),6001008405631,-907.27,-1025.19,-46.36,-52.76,-111.52,-972.43,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62572297,21863,FONTANA MORNINGSIDE SPAR,6001008409820,-543.24,-573.77,-27.76,-31.20,-27.09,-542.57,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62407310,21637,BEL AIR SUPERSPAR,6001008407468,14153.34,15210.62,723.24,815.25,965.27,14395.37,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62454696,21163,NAVAL HILL SPAR (FS),6001008402135,-347.64,-394.41,-17.77,-20.24,-44.30,-374.17,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62372199,10504,SCOTT CRESCENT SPAR,6001008400469,1828.62,2027.50,93.44,105.95,186.37,1921.55,294081
6001008000034,6001299000010, ,001518,14/07/2016,CR,62457597,22054,ROBINDALE SPAR,6001008411458,-632.05,-705.64,-32.30,-36.68,-69.21,-668.96,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62549642,21267,GOLDFIELDS SPAR (FS),6001008403682,-2384.90,-2673.26,-121.87,-138.47,-271.76,-2534.79,294081
6001008000034,6001299000010, ,001518,22/07/2016,CR,62604917,21513,ALJO'S SPAR,6001008408205,-530.64,-604.93,-27.12,-30.91,-70.50,-574.02,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62360684,21859,FONTANA GHANDI SQUARE SPAR,6001008409783,13618.74,14555.71,695.92,783.65,849.24,13772.06,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62382317,22057,FOURWAYS GARDENS SPAR,6001008411533,7400.92,7657.84,378.19,423.35,211.76,7234.49,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62530740,21435,FICKSBURG SUPERSPAR (FS),6001008405693,-55.44,-63.20,-2.83,-3.23,-7.36,-59.97,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62393728,22025,LIME ACRES SPAR,6001008411236,-341.90,-389.77,-17.47,-19.92,-45.42,-369.85,294081
6001008000034,6001299000010, ,001518,25/07/2016,CR,62695247,21586,2ND AVENUE SPAR,6001008407130,-191.04,-217.79,-9.76,-11.13,-25.38,-206.66,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62337016,21227,LANGENHOVEN SPAR (FS),6001008402777,8158.34,8725.36,416.89,469.50,514.41,8255.86,294081
6001008000034,6001299000010, ,001518,12/07/2016,CR,62461931,21675,STANDERTON SUPERSPAR,6001008407789,-99.30,-113.20,-5.08,-5.79,-13.19,-107.41,294081
6001008000034,6001299000010, ,001518,02/07/2016,INV,62351959,22065,STRUBENSVALLEY SPAR (BR),6001008411519,4997.90,5077.43,255.40,284.96,49.97,4792.47,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62387059,21738,SUN VILLAGE SUPERSPAR,6001008408625,19070.59,19828.37,974.51,1091.82,640.47,18736.55,294081
6001008000034,6001299000010, ,001518,30/06/2016,INV,62319677,22070,BOKSBURG SUPERSPAR,6001008411670,16857.77,18397.44,861.43,973.83,1427.27,17423.61,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62336709,21092,PRELLER PLEIN KWIKSPAR (FS),6001008401435,9206.55,9961.92,470.46,530.98,694.85,9430.94,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62623292,21776,WALKERVILLE SPAR,6001008408922,-57.90,-66.01,-2.96,-3.37,-7.70,-62.64,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62360371,21503,BUCCLEUCH KWIKSPAR,6001008406317,9374.30,10002.88,479.03,539.26,568.35,9463.62,294081
6001008000034,6001299000010, ,001518,05/07/2016,CR,62376495,22018,BEDFORDVIEW SPAR,6001008411144,-141.00,-141.00,-7.21,-8.02,0.81,-132.98,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62529878,21928,VREDE SPAR,6001008410369,-138.24,-157.59,-7.07,-8.06,-18.36,-149.53,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62606944,21370,HARTSWATER SPAR (FS)(DC STORE),6001008404962,-131.20,-149.57,-6.71,-7.65,-17.43,-141.92,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62205165,21725,MEGA SUPERSPAR CORPORATE,6001008408397,-3536.74,-4009.09,-180.73,-205.80,-447.28,-3803.29,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62340089,21860,FEATHERSQUARE KWIKSPAR,6001008409769,-828.90,-944.95,-42.36,-48.29,-110.12,-896.66,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62385585,21214,BAYSWATER KWIKSPAR (FS),6001008402647,2407.56,2520.69,123.03,138.01,98.15,2382.68,294081
6001008000034,6001299000010, ,001518,11/06/2016,CR,62016303CL,21193,PARKRAND SUPERSPAR,6001008402432,-138.96,-158.41,-7.10,-8.09,-18.46,-150.32,294081
6001008000034,6001299000010, ,001518,05/07/2016,CR,62180087,21800,PRIESKA SPAR,6001008409110,-1254.98,-1430.68,-64.13,-73.11,-166.72,-1357.57,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62400122,21922,FONTANA NEWTOWN SPAR,6001008410291,2219.40,2383.60,113.41,127.82,149.79,2255.78,294081
6001008000034,6001299000010, ,001518,20/07/2016,CR,62634291,21587,EURO SUPERSPAR,6001008407109,-191.04,-217.79,-9.76,-11.13,-25.38,-206.66,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62371630,21112,BONUS SPAR (FS),6001008401626,1616.35,1842.64,82.59,94.15,214.73,1748.49,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62332569,21726,CARLSWALD SUPERSPAR,6001008408496,1333.90,1520.62,68.17,77.72,177.17,1442.90,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62505284,21776,WALKERVILLE SPAR,6001008408922,-81.60,-81.60,-4.17,-4.64,0.47,-76.96,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62530697,21435,FICKSBURG SUPERSPAR (FS),6001008405693,-563.21,-642.06,-28.78,-32.81,-74.82,-609.25,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62603154,21063,SPARTAN SPAR (FS),6001008401244,-167.28,-190.70,-8.55,-9.74,-22.23,-180.96,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62497175,21725,MEGA SUPERSPAR CORPORATE,6001008408397,-21.58,-24.60,-1.11,-1.26,-2.87,-23.34,294081
6001008000034,6001299000010, ,001518,20/07/2016,CR,62631981,21209,CASSELDALE SPAR,6001008402593,-93.50,-93.50,-4.78,-5.32,0.54,-88.18,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62552465,21895,HIGHLAND SUPERSPAR,6001008410086,-1114.79,-1184.63,-56.96,-64.07,-62.73,-1120.56,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62326365,22003,GORDON ROAD SUPERSPAR,6001008410987,3818.40,4352.98,195.12,222.44,507.26,4130.54,294081
6001008000034,6001299000010, ,001518,28/04/2015,INV,105566CLR,21307,LANSERIA KWIKSPAR,6001008404191,984.00,984.00,50.28,55.94,-5.66,928.06,294081
6001008000034,6001299000010, ,001518,26/07/2016,CR,62457965,21679,WONDER PARK SPAR,6001008407826,-246.00,-272.99,-12.57,-14.26,-25.30,-258.73,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62361576,21907,FERNDALE SPAR,6001008410192,7548.79,8065.71,385.74,434.35,468.31,7631.36,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62373039,22073,SAFARI SUPERSPAR,6001008411663,-21.58,-24.60,-1.11,-1.26,-2.87,-23.34,294081
6001008000034,6001299000010, ,001518,27/07/2016,CR,62642160,21978,VORNA VALLEY SUPERSPAR,6001008410857,-424.55,-483.99,-21.70,-24.74,-56.40,-459.25,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62488077,21169,WINDSOR KWIKSPAR,6001008402197,-47.95,-54.66,-2.45,-2.80,-6.36,-51.86,294081
6001008000034,6001299000010, ,001518,08/07/2016,CR,62434612,21474,LADYBRAND SPAR (FS),6001008406058,-595.00,-678.30,-30.40,-34.65,-79.05,-643.65,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62333630,21859,FONTANA GHANDI SQUARE SPAR,6001008409783,6968.46,7451.66,356.08,401.01,438.27,7050.65,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62333331,21095,SOUTHERN SUPERSPAR,6001008401459,14232.87,15590.51,727.30,822.78,1262.16,14767.73,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62361172,10476,RANDFONTEIN SUPERSPAR,6001008400407,10982.56,12520.05,561.21,639.78,1458.92,11880.27,294081
6001008000034,6001299000010, ,001518,27/07/2016,CR,62620651,21780,BAYSVILLAGE KWIKSPAR,6001008408953,-318.42,-363.00,-16.27,-18.55,-42.30,-344.45,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62406924,21461,RETAIL CROSSING SUPERSPAR,6001008406133,820.75,935.66,41.94,47.81,109.04,887.85,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62771304,21245,BIRCHGATE SPAR,6001008403446,-2208.00,-2208.00,-112.83,-125.54,12.71,-2082.46,294081
6001008000034,6001299000010, ,001518,05/07/2016,CR,62308199,21859,FONTANA GHANDI SQUARE SPAR,6001008409783,-1583.08,-1804.71,-80.89,-92.22,-210.30,-1712.49,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62332378,21211,BROADACRES SUPERSPAR,6001008402616,13884.80,15828.67,709.51,808.84,1844.54,15019.83,294081
6001008000034,6001299000010, ,001518,02/07/2016,INV,62353204,21164,MEYERSDAL SUPERSPAR,6001008402142,17211.98,18064.75,879.53,987.10,745.20,17077.65,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62297701,22017,CROWTHORNE SUPERSPAR,6001008411380,-1817.21,-2047.54,-92.86,-105.62,-217.57,-1941.92,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62323523,25047,WESSELSBRON SPAR (FS),6001008403040,172.80,197.00,8.83,10.06,22.97,186.94,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62607348,21675,STANDERTON SUPERSPAR,6001008407789,-4103.75,-4678.28,-209.70,-239.06,-545.17,-4439.22,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62390224,22012,BROMHOF SPAR,6001008411151,-1927.09,-2036.43,-98.47,-110.65,-97.16,-1925.78,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62391075,21530,KURUMAN SUPERSPAR (FS),6001008406515,5551.84,5582.81,283.70,315.96,-1.29,5266.85,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62530685,21435,FICKSBURG SUPERSPAR (FS),6001008405693,-230.79,-259.53,-11.79,-13.41,-27.12,-246.12,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62199723,22017,CROWTHORNE SUPERSPAR,6001008411380,-1645.02,-1823.94,-84.06,-95.32,-167.66,-1728.62,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62395256,25045,SYLVANIA SUPERSPAR (FS),6001008403033,3753.72,3811.08,191.81,213.98,35.19,3597.10,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62362999,21575,ATLAS MALL SUPERSPAR,6001008406966,8263.26,8517.86,422.25,472.35,204.50,8045.51,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62384598,21164,MEYERSDAL SUPERSPAR,6001008402142,23780.97,25389.77,1215.21,1368.14,1455.87,24021.63,294081
6001008000034,6001299000010, ,001518,26/07/2016,CR,62601815,21267,GOLDFIELDS SPAR (FS),6001008403682,-1096.80,-1096.80,-56.04,-62.35,6.31,-1034.45,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62395682,21167,POTCH SPAR,6001008402173,5902.22,6465.12,301.61,341.20,523.31,6123.92,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62369706,21590,MCLEANS SPAR,6001008407147,25518.62,27694.03,1304.00,1472.58,2006.83,26221.45,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62505721,21333,PALM COURT SPAR,6001008404443,-1948.69,-1991.26,-99.58,-111.22,-30.93,-1880.04,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62362235,21281,THE SQUARE SUPERSPAR,6001008403927,12787.34,13750.62,653.43,736.64,880.07,13013.98,294081
6001008000034,6001299000010, ,001518,07/07/2016,CR,62465238,21639,KINGFISHER SPAR,6001008408168,-3968.58,-4226.37,-202.80,-228.22,-232.37,-3998.15,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62385795,21212,ROOSVILLE SPAR (FS),6001008402623,10402.78,11284.44,531.58,600.26,812.98,10684.18,294081
6001008000034,6001299000010, ,001518,27/07/2016,CR,62764399,21474,LADYBRAND SPAR (FS),6001008406058,-92.10,-104.99,-4.70,-5.36,-12.23,-99.63,294081
6001008000034,6001299000010, ,001518,02/07/2016,INV,62352721,21863,FONTANA MORNINGSIDE SPAR,6001008409820,7975.04,8203.81,407.52,455.70,180.59,7748.11,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62385966,20078,POST OFFICE SPAR,6001008400827,7738.29,8507.79,395.43,447.65,717.28,8060.14,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62572383,21860,FEATHERSQUARE KWIKSPAR,6001008409769,-929.09,-953.85,-47.47,-53.07,-19.16,-900.78,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62329728,10476,RANDFONTEIN SUPERSPAR,6001008400407,319.20,319.20,16.32,18.16,-1.84,301.04,294081
6001008000034,6001299000010, ,001518,19/02/2016,INV,996155CLR,21547,MAGGIES KWIKSPAR,6001008406690,14.82,16.89,0.75,0.85,1.97,16.04,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62665996,21227,LANGENHOVEN SPAR (FS),6001008402777,-151.15,-151.15,-7.72,-8.59,0.87,-142.56,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62401363,21771,HOBART SUPERSPAR,6001008408885,11459.24,11978.88,585.57,656.71,448.50,11322.17,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62299792,21938,PARYS SPAR,6001008410475,-2527.15,-2808.15,-129.13,-146.48,-263.65,-2661.67,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62333511,10089,CHOOSE & PAY KWIKSPAR,6001008400032,7057.92,7542.02,360.66,406.11,438.65,7135.91,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62396078,10476,RANDFONTEIN SUPERSPAR,6001008400407,1295.88,1477.30,66.22,75.49,172.15,1401.81,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62226411,21217,MARKET SUPERSPAR BENONI,6001008402678,-911.19,-1038.76,-46.57,-53.09,-121.05,-985.67,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62404203,20132,BERTRAMS SUPERSPAR,6001008400926,482.40,549.94,24.65,28.10,64.09,521.84,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62715617,21780,BAYSVILLAGE KWIKSPAR,6001008408953,-374.94,-413.15,-19.16,-21.70,-35.67,-391.45,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62334979,21083,GOLD REEF SPAR,6001008401381,10266.74,10584.11,524.63,586.87,255.13,9997.24,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62321654,21587,EURO SUPERSPAR,6001008407109,-2682.07,-2918.16,-137.05,-154.84,-218.30,-2763.32,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62368712,21267,GOLDFIELDS SPAR (FS),6001008403682,-369.60,-418.75,-18.89,-21.51,-46.53,-397.24,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62337187,21163,NAVAL HILL SPAR (FS),6001008402135,5499.81,6043.04,281.04,318.12,506.15,5724.92,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62328621,21142,FAIRLANDS SPAR,6001008401923,1771.20,1791.86,90.51,100.91,10.26,1690.95,294081
6001008000034,6001299000010, ,001518,05/07/2016,CR,62338295,21859,FONTANA GHANDI SQUARE SPAR,6001008409783,-912.69,-994.41,-46.64,-52.71,-75.65,-941.70,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62405656,21911,ZIO CASH AND CARRY (CONTRACT),6001008410222,2462.25,2806.97,125.82,143.44,327.10,2663.53,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62550180,21701,SAVE-IN SUPERSPAR,6001008408144,-386.47,-433.30,-19.74,-22.43,-44.14,-410.87,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62491678,21771,HOBART SUPERSPAR,6001008408885,-3018.00,-3440.52,-154.22,-175.82,-400.92,-3264.70,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62328623,21169,WINDSOR KWIKSPAR,6001008402197,3634.96,3996.10,185.75,210.28,336.61,3785.82,294081
6001008000034,6001299000010, ,001518,02/07/2016,INV,62353573,21855,GLEN CURVE KWIKSPAR,6001008409714,4094.42,4218.07,209.22,234.02,98.85,3984.05,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62274330,21597,BALFOUR SUPERSPAR,6001008407246,-2602.96,-2786.27,-133.01,-149.82,-166.50,-2636.45,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62341974,21370,HARTSWATER SPAR (FS)(DC STORE),6001008404962,9015.54,9802.56,460.70,520.45,727.27,9282.11,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62407852,21513,ALJO'S SPAR,6001008408205,21334.42,22309.01,1090.19,1222.70,842.08,21086.31,294081
6001008000034,6001299000010, ,001518,25/07/2016,CR,62481525,21222,BAILLIE PARK SPAR,6001008402722,-3543.81,-3817.89,-181.08,-204.21,-250.95,-3613.68,294081
6001008000034,6001299000010, ,001518,07/07/2016,CR,62414611,21863,FONTANA MORNINGSIDE SPAR,6001008409820,-525.85,-597.50,-26.88,-30.63,-67.90,-566.87,294081
6001008000034,6001299000010, ,001518,25/07/2016,CR,62695002,21199,RYNFIELD SUPERSPAR,6001008402494,-820.80,-935.71,-41.94,-47.81,-109.04,-887.90,294081
6001008000034,6001299000010, ,001518,07/07/2016,CR,62420607,21752,VOLKSRUST SUPERSPAR,6001008408717,-140.28,-159.92,-7.17,-8.18,-18.63,-151.74,294081
6001008000034,6001299000010, ,001518,08/07/2016,CR,62437591,10056,BOTHAVILLE SPAR(FS),6001008400018,-902.10,-942.48,-46.09,-51.68,-34.79,-890.80,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62380791,21103,THE MARKET SUPERSPAR FLORIDA,6001008401534,10214.02,10508.03,521.94,583.65,232.30,9924.38,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62430891,21669,KANONKOP SUPERSPAR,6001008407772,-2433.26,-2722.31,-124.34,-141.23,-272.16,-2581.08,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62407328,21569,OLIVEDALE SUPERSPAR,6001008406881,13461.30,14559.96,687.87,776.32,1010.21,13783.64,294081
6001008000034,6001299000010, ,001518,28/07/2016,CR,62666024,21227,LANGENHOVEN SPAR (FS),6001008402777,-378.00,-405.55,-19.32,-21.78,-25.09,-383.77,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62332568,21726,CARLSWALD SUPERSPAR,6001008408496,17180.94,18580.88,877.95,990.81,1287.08,17590.07,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62512762,21752,VOLKSRUST SUPERSPAR,6001008408717,-719.95,-803.46,-36.79,-41.77,-78.53,-761.69,294081
6001008000034,6001299000010, ,001518,08/07/2016,CR,62434275,21622,THE ANGELO SUPERSPAR,6001008407512,-232.90,-265.51,-11.90,-13.57,-30.94,-251.94,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62385397,21481,THE PALMS SUPERSPAR,6001008406508,9660.89,10344.19,493.67,556.09,620.88,9788.10,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62321781,21236,HARRISMITH SPAR(FS),6001008403354,4014.46,4385.35,205.14,231.95,344.08,4153.40,294081
6001008000034,6001299000010, ,001518,15/07/2016,CR,62356116,25019,FONTANA HIGHPOINT SUPERSPAR,6001008402890,-200.04,-228.05,-10.22,-11.65,-26.58,-216.40,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62330252,21920,FRANKFORT SPAR,6001008410307,10327.60,11184.43,527.74,595.73,788.84,10588.70,294081
6001008000034,6001299000010, ,001518,19/07/2016,CR,62598363,21168,NORTHCLIFF SPAR,6001008402180,-769.94,-877.73,-39.35,-44.86,-102.28,-832.87,294081
6001008000034,6001299000010, ,001518,27/07/2016,CR,62774899,10476,RANDFONTEIN SUPERSPAR,6001008400407,-14099.40,-15402.49,-720.48,-814.64,-1208.93,-14587.85,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62337710,21728,FORO SUPERSPAR,6001008408557,2031.96,2316.47,103.83,118.37,269.97,2198.10,294081
6001008000034,6001299000010, ,001518,05/07/2016,INV,62383850,10089,CHOOSE & PAY KWIKSPAR,6001008400032,7051.76,7502.69,360.34,405.42,405.85,7097.27,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62407894,21092,PRELLER PLEIN KWIKSPAR (FS),6001008401435,17280.00,19699.20,883.01,1006.63,2295.58,18692.57,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62328624,21043,STEVE'S BLACKHEATH SUPERSPAR,6001008401084,26914.49,28904.82,1375.33,1550.10,1815.56,27354.72,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62323496,10056,BOTHAVILLE SPAR(FS),6001008400018,16066.16,17581.09,820.98,928.57,1407.34,16652.52,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62407311,21637,BEL AIR SUPERSPAR,6001008407468,857.10,937.61,43.79,49.53,74.77,888.08,294081
6001008000034,6001299000010, ,001518,29/06/2016,CR,104773CL,21076,GLENACRES SUPERSPAR,6001008401336,-305.76,-348.57,-15.62,-17.81,-40.62,-330.76,294081
6001008000034,6001299000010, ,001518,23/06/2016,CR,62164701CL,10476,RANDFONTEIN SUPERSPAR,6001008400407,-14.32,-16.32,-0.73,-0.83,-1.90,-15.49,294081
6001008000034,6001299000010, ,001518,02/07/2016,INV,62351979,22021,EAGLE CANYON SUPERSPAR,6001008411250,25703.94,27631.81,1313.47,1480.65,1760.69,26151.16,294081
6001008000034,6001299000010, ,001518,27/07/2016,CR,62737645,21940,NORTH POINT SPAR,6001008410420,-284.86,-316.77,-14.56,-16.52,-29.95,-300.25,294081
6001008000034,6001299000010, ,001518,06/07/2016,INV,62398137,22006,FONTANA BLUBERRY SPAR,6001008411007,874.60,997.03,44.69,50.94,116.18,946.09,294081
6001008000034,6001299000010, ,001518,25/07/2016,CR,62694467,21232,CARLETON KWIKSPAR,6001008402821,-736.00,-736.00,-37.61,-41.85,4.24,-694.15,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62481369,20009,BRACKENGATE SUPERSPAR,6001008400650,-1270.35,-1447.49,-64.91,-73.99,-168.06,-1373.50,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62391041,21795,LYNDHURST SUPERSPAR,6001008409158,-878.11,-990.34,-44.87,-51.04,-106.06,-939.30,294081
6001008000034,6001299000010, ,001518,06/07/2016,CR,62080540,10116,DELAREYVILLE SPAR (FS),6001008400070,-369.60,-421.34,-18.89,-21.54,-49.09,-399.80,294081
6001008000034,6001299000010, ,001518,18/07/2016,CR,62588103,21863,FONTANA MORNINGSIDE SPAR,6001008409820,-66.33,-75.62,-3.39,-3.86,-8.82,-71.76,294081
6001008000034,6001299000010, ,001518,07/07/2016,CR,62411998,21749,TREVENNA SUPERSPAR CORP A/C,6001008408465,-168.48,-192.07,-8.60,-9.81,-22.38,-182.26,294081
6001008000034,6001299000010, ,001518,21/07/2016,CR,62107844,21269,RENSBURG KWIKSPAR,6001008403705,-174.00,-198.36,-8.89,-10.13,-23.12,-188.23,294081
6001008000034,6001299000010, ,001518,26/07/2016,CR,62665047,21683,SAVEWAYS SUPERSPAR,6001008407895,-899.26,-1004.64,-45.95,-52.17,-99.16,-952.47,294081
6001008000034,6001299000010, ,001518,01/07/2016,INV,62333490,21894,MAFIKENG SPAR DC,6001008410093,1384.00,1384.00,70.72,78.68,-7.96,1305.32,294081
6001008000034,6001299000010, ,001518,01/04/2016,CR,124890CL,21855,GLEN CURVE KWIKSPAR,6001008409714,-863.82,-927.42,-44.14,-49.75,-57.99,-877.67,294081
6001008000034,6001299000010, ,001518,15/07/2016,CR,62528846,25024,GREENHILLS SPAR,6001008402937,-1323.56,-1468.04,-67.64,-76.71,-135.41,-1391.33,294081
6001008000034,6001299000010, ,001518,04/07/2016,CR,62341211,10411,SUPER A NORWOOD SPAR,6001008400322,-47.76,-54.45,-2.44,-2.78,-6.35,-51.67,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62341986,21370,HARTSWATER SPAR (FS)(DC STORE),6001008404962,69.00,78.66,3.53,4.03,9.16,74.63,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62343649,22025,LIME ACRES SPAR,6001008411236,528.00,601.92,26.98,30.76,70.14,571.16,294081
6001008000034,6001299000010, ,001518,04/07/2016,INV,62364500,22040,TSAKANE MALL SUPERSPAR,6001008411342,51.00,58.14,2.61,2.97,6.78,55.17,294081
